,Store#,County_x,City,CountyNum,Total_Sales_2015_Q1,Sales_Mean_2015_Q1,Total_Liters_2015_Q1,Avg_Liters_2015_Q1,Zip_Code_x,Avg_PPL_2015_Q1,Avg_Margin_2015_Q1,County_y,Total_Sales_2015,Sales_Mean_2015,Total_Liters_2015,Avg_Liters_2015,Zip_Code_y,Avg_PPL_2015,Avg_Margin_2015,County#
0,2106,Black Hawk,CEDAR FALLS,7.0,337166.53,278.190206271,21815.55,17.9996287129,50613,19.3761775106,5.49381188119,Black Hawk,1434369.85,280.973525955,93986.47,18.4106699314,50613,18.8908536202,5.41538687561,7.0
1,2113,Webster,GOWRIE,94.0,22351.86,66.7219701493,1604.08,4.78829850746,50543,17.7652992182,5.32456716418,Webster,85763.42,63.0150036738,6500.83,4.77650991918,50543,17.6240666877,5.33182953711,94.0
2,2130,Black Hawk,WATERLOO,7.0,277764.46,298.671462366,16176.37,17.3939462366,50703,17.6110972862,5.20727956989,Black Hawk,1108184.99,280.624206128,65562.88,16.6024006077,50703,17.5064274259,5.14764497341,7.0
3,2152,Cerro Gordo,ROCKWELL,17.0,16805.11,49.4267941176,1414.59,4.16055882353,50469,13.2748641457,4.37061764706,Cerro Gordo,72080.36,50.2302160279,6164.92,4.29611149826,50469,13.0449178696,4.3174912892,17.0
4,2178,Allamakee,WAUKON,3.0,54411.42,100.948831169,4376.38,8.11944341373,52172,16.0529181023,4.81187384045,Allamakee,277987.96,104.389019902,21719.49,8.15602328201,52172,16.5996906461,5.03365001878,3.0
5,2190,Polk,DES MOINES,77.0,255939.81,83.3137402344,14065.73,4.57868815104,50314,22.8446474558,5.52368489583,Polk,1228571.74,95.489797917,64391.65,5.00479169905,50314,24.3053726783,5.9619034665,77.0
6,2191,Lee,KEOKUK,56.0,319020.69,224.188819396,20393.82,14.3315671117,52632,18.6697541293,5.73431482783,Lee,1275911.76,229.274350404,81224.18,14.595539982,52632,18.9507939566,5.71006469003,56.0
7,2200,Sac,SAC CITY,81.0,45340.33,57.5384898477,3393.35,4.30628172589,50583,16.8790403674,5.73831218274,Sac,223914.99,57.6951790776,17291.84,4.45551146612,50583,17.046682123,5.82996650348,81.0
8,2205,Page,CLARINDA,73.0,57849.23,78.4928493894,3765.6,5.10936227951,51632,19.2200562124,4.93731343284,Page,231651.87,78.3136815416,14919.66,5.0438336714,51632,19.416967986,5.02299188641,73.0
9,2228,Madison,WINTERSET,61.0,51031.04,70.8764444444,4213.4,5.85194444444,50273,17.1790965608,4.99661111111,Madison,188879.7,67.0023767293,15188.97,5.38807023767,50273,17.708520184,5.00743171337,61.0
10,2233,Dickinson,SPIRIT LAKE,30.0,68657.91,118.785311419,5115.11,8.84967128028,51360,19.4287156039,5.97043252595,Dickinson,316855.05,125.387831421,23620.75,9.34734863474,51360,20.375810956,6.13108033241,30.0
11,2238,Polk,ALTOONA,77.0,4151.93,54.6306578947,225.5,2.96710526316,50009,20.9274561404,6.12921052632,Polk,105128.53,199.107064394,5771.25,10.9303977273,50009,22.3876127345,6.12448863636,77.0
12,2248,Polk,DES MOINES,77.0,121837.56,127.445146444,5604.59,5.862541841,50312,26.1750838065,6.82071129707,Polk,659358.37,143.276481964,28855.5,6.27020860495,50312,27.7905401693,7.22305519339,77.0
13,2285,Johnson,IOWA CITY,52.0,146725.31,228.900639626,6818.67,10.637550702,52240,25.1734395662,6.8007800312,Johnson,777551.65,259.703289913,37106.59,12.3936506346,52240,26.6708760378,7.22285237141,52.0
14,2290,Buena Vista,STORM LAKE,11.0,119287.76,72.4272981178,8116.02,4.92775956284,50588,18.7519156041,5.38236187007,Buena Vista,550217.8,68.682786169,36511.83,4.55771189614,50588,18.9226906671,5.40997128948,11.0
15,2327,Adams,CORNING,2.0,20335.03,56.8017597765,1539.72,4.30089385475,50841,17.4822612397,4.7869273743,Adams,100596.8,55.9804117974,7547.62,4.20012242627,50841,17.7733705944,5.04594880356,2.0
16,2353,Howard,CRESCO,45.0,110552.94,126.780894495,8656.4,9.92706422018,52136,16.5351391164,4.78063073394,Howard,486276.63,131.461646391,37924.36,10.2525979995,52136,16.5313378142,4.91732360097,45.0
17,2367,Page,SHENANDOAH,73.0,39434.77,114.635959302,2683.1,7.79970930233,51601,17.0307668882,4.66264534884,Page,65149.11,114.296684211,4468.54,7.83954385965,51601,16.7143692565,4.54554385965,73.0
18,2413,Dubuque,DUBUQUE,31.0,204237.78,193.224011353,13412.92,12.6896121097,52001,16.951472271,5.31357615894,Dubuque,836101.13,186.297043226,54200.61,12.0767847594,52001,17.4725499745,5.38723039216,31.0
19,2445,Pottawattamie,OAKLAND,78.0,16939.15,43.4337179487,1506.74,3.86343589744,51560,14.27004884,4.65787179487,Pottawattamie,71682.86,42.6683690476,6258.16,3.7250952381,51560,14.600537415,4.71927380952,78.0
20,2448,Warren,INDIANOLA,91.0,55556.5,49.6040178571,3735.1,3.33491071429,50125,17.0235609056,5.05622321429,Warren,203168.88,48.064556423,13566.82,3.20956233736,50125,17.3619648051,5.13041873669,91.0
21,2459,Guthrie,GUTHRIE CENTER,39.0,15983.98,73.6588940092,1352.49,6.23267281106,50115,14.3685780118,4.22658986175,Guthrie,79026.65,75.2634761905,6605.52,6.29097142857,50115,14.5383387755,4.39640952381,39.0
22,2460,Franklin,HAMPTON,35.0,71758.66,91.9982820513,5689.12,7.29374358974,50441,16.8952716728,4.94055128205,Franklin,301765.14,94.5972225705,23717.08,7.43482131661,50441,17.369632781,5.12545768025,35.0
23,2465,Dubuque,DUBUQUE,31.0,62988.17,61.0942483026,4065.28,3.94304558681,52003,20.0111888596,5.73838021339,Dubuque,264728.41,69.3550982447,16704.05,4.37622478386,52003,21.107118185,6.03614618811,31.0
24,2475,Kossuth,WEST BEND,55.0,29637.75,139.800707547,2399.31,11.3175,50597,16.1792935759,5.58570754717,Kossuth,121763.29,145.475854241,10871.72,12.9889127838,50597,14.6767448939,5.31959378734,55.0
25,2478,Polk,ALTOONA,77.0,48759.71,211.080995671,2624.5,11.3614718615,50009,21.9833766234,6.40965367965,Polk,198550.4,219.63539823,10574.5,11.6974557522,50009,23.1293325959,6.71383849558,77.0
26,2487,Jones,ANAMOSA,53.0,89736.7,71.0504354711,7300.07,5.77994457641,52205,16.3486573917,4.81249406176,Jones,293643.02,69.9649797474,25035.84,5.96517512509,52205,16.0756097326,4.64021920419,53.0
27,2498,Fayette,ARLINGTON,33.0,5577.61,41.9369172932,530.14,3.98601503759,50606,12.8524131758,3.42842105263,Fayette,27453.07,42.1706144393,2568.34,3.94522273425,50606,13.0607109941,3.51141321045,33.0
28,2500,Story,AMES,85.0,310035.66,105.346809378,21393.12,7.26915392457,50010,18.7968338916,5.04534488617,Story,1355085.92,108.903473439,91699.75,7.36958530901,50010,18.9645772248,5.07406172145,85.0
29,2501,Story,AMES,85.0,310718.21,106.849453232,21193.15,7.28787826685,50010,19.3379988701,5.14394085282,Story,1379036.74,108.168228096,93657.52,7.34626402071,50010,19.5981013295,5.21517138599,85.0
30,2502,Polk,ANKENY,77.0,258284.84,160.325785227,18150.13,11.2663749224,50021,19.3110305637,5.36157666046,Polk,1372627.92,178.774149518,94856.16,12.3542797604,50021,19.9621156238,5.53446600677,77.0
31,2505,Boone,BOONE,8.0,150049.71,113.330596677,11513.64,8.69610271903,50036,16.3442940764,4.53172205438,Boone,659068.44,110.749191732,50095.04,8.41791967737,50036,17.0374169297,4.67963367501,8.0
32,2506,Des Moines,BURLINGTON,29.0,309568.16,152.496630542,20738.22,10.2158719212,52601,19.2094232935,5.53574876847,Des Moines,1429429.22,156.993873696,93415.37,10.2597880286,52601,19.5579115014,5.57533443163,29.0
33,2507,Des Moines,BURLINGTON,29.0,66468.32,83.2936340852,5716.95,7.16409774436,52601,14.2522866691,3.83176691729,Des Moines,299207.06,91.8658458704,25483.92,7.82435369972,52601,14.4589296314,3.89089960086,29.0
34,2508,Linn,CEDAR RAPIDS,57.0,321983.24,173.763216406,23531.03,12.6988828926,52405,18.5525554442,5.34644900162,Linn,1111421.75,144.05985094,79718.57,10.3329319507,52405,18.4888550199,5.12741283215,57.0
35,2509,Linn,CEDAR RAPIDS,57.0,115531.13,124.763639309,10394.16,11.2247948164,52404,15.1554756762,4.48399568035,Linn,555450.62,142.459764042,48831.46,12.5240984868,52404,15.324602279,4.51562195435,57.0
36,2512,Johnson,IOWA CITY,52.0,926706.76,255.150539648,58602.42,16.135027533,52240,19.6322927155,5.43537995595,Johnson,4155665.47,291.155711483,267489.84,18.7409682618,52240,19.6291322307,5.43050234709,52.0
37,2513,Johnson,IOWA CITY,52.0,157981.2,107.616621253,10885.03,7.41487057221,52240,16.6443628357,4.51904632153,Johnson,650767.64,93.6356316547,46252.48,6.65503309353,52240,17.0475874433,4.64782877698,52.0
38,2514,Linn,MARION,57.0,51078.36,87.6129674099,5611.85,9.62581475129,50129,13.5999460916,3.55557461407,Linn,211090.07,105.439595405,21275.64,10.6271928072,50129,13.7897069597,3.80538461538,57.0
39,2515,Cerro Gordo,MASON CITY,17.0,272703.74,94.5574687933,20110.86,6.97325242718,50401,18.2721755911,5.22528779473,Cerro Gordo,1249900.81,95.4268445564,90739.07,6.92770422965,50401,18.3642305408,5.27563292106,17.0
40,2517,Jasper,NEWTON,50.0,180760.93,82.8039074668,14022.69,6.42358680715,50208,17.2174447571,4.73968392121,Jasper,761232.78,87.1374519231,57816.37,6.61817422161,50208,17.3481603763,4.82350503663,50.0
41,2518,Montgomery,RED OAK,69.0,72185.66,95.6101456954,5685.27,7.5301589404,51566,19.3902056134,5.09136423841,Montgomery,352224.48,97.6773377704,25686.25,7.1231974487,51566,18.8595843204,5.08518580144,69.0
42,2521,Polk,WEST DES MOINES,77.0,263161.4,137.277725613,18074.76,9.42866979656,50265,19.4568730283,5.2611163276,Polk,1124937.16,143.633447395,77150.69,9.85070097038,50265,19.740472852,5.24416751788,77.0
43,2522,Dickinson,SPIRIT LAKE,30.0,164809.62,133.991560976,12473.01,10.1406585366,51360,17.5525633953,5.00754471545,Dickinson,1095373.34,166.091484458,75881.0,11.5058377559,51360,18.1443832791,5.15062168309,30.0
44,2523,Appanoose,CENTERVILLE,4.0,60986.22,69.9383256881,4659.07,5.34297018349,52544,17.085297073,4.48255733945,Appanoose,393364.27,95.4535962145,26002.74,6.30981315215,52544,17.8128599161,4.78181024023,4.0
45,2524,Dubuque,DUBUQUE,31.0,210690.45,142.358412162,14671.06,9.91287837838,52001,18.7707693855,5.28548648649,Dubuque,990127.21,147.472030086,68392.98,10.1866219839,52001,18.9481124561,5.30083556747,31.0
46,2527,Polk,DES MOINES,77.0,139068.33,131.072884072,11013.64,10.3804335533,50315,16.452708137,4.70684260132,Polk,626113.37,127.856518276,49585.19,10.1256258934,50315,16.2837763402,4.70150500306,77.0
47,2528,Polk,DES MOINES,77.0,209403.19,126.527607251,14370.57,8.68312386707,50315,17.4554839591,4.77364350453,Polk,1004012.61,159.013717137,68183.34,10.7987551473,50315,18.1818535907,4.78111023123,77.0
48,2529,Linn,CEDAR RAPIDS,57.0,75110.03,77.1150205339,7363.28,7.55983572895,52405,14.8104791239,4.0148973306,Linn,361772.46,75.6846150628,34740.22,7.26782845188,52405,14.785844989,4.09475732218,57.0
49,2532,Polk,DES MOINES,77.0,123291.57,128.696837161,10473.23,10.9323903967,50317,14.2028536634,4.16973903967,Polk,580537.29,131.165225938,47241.87,10.6737166742,50317,14.6643537914,4.30273384546,77.0
50,2535,Polk,WEST DES MOINES,77.0,157591.18,150.516886342,11115.68,10.61669532,50265,18.3710132124,5.06598853868,Polk,668664.11,133.067484577,45980.1,9.15026865672,50265,18.3484524046,5.18258507463,77.0
51,2536,Polk,PLEASANT HILL,77.0,163684.93,115.67839576,11133.84,7.86843816254,50317,21.6422497897,5.82566784452,Polk,726661.43,118.29097021,49869.98,8.11818004232,50317,20.7937942052,5.63904281296,77.0
52,2538,Black Hawk,WATERLOO,7.0,146850.63,87.6197076372,9557.93,5.7028221957,50702,20.5711604302,5.38680787589,Black Hawk,702041.56,94.4874239569,46628.65,6.27572678331,50702,20.3505221585,5.25299057873,7.0
53,2539,Hardin,IOWA FALLS,42.0,143950.01,143.662684631,10579.36,10.558243513,50126,17.5335209343,5.33944111776,Hardin,638821.91,149.782393904,45535.31,10.6765087925,50126,17.7843379373,5.4954021102,42.0
54,2543,Wapello,OTTUWMA,90.0,136167.32,86.2364281191,9250.16,5.85823939202,52501,17.8523614253,4.61084863838,Wapello,645244.73,85.8723356401,44247.08,5.88861857865,52501,18.2629359323,4.64928666489,90.0
55,2544,Marshall,MARSHALLTOWN,64.0,327172.32,149.872798901,22523.5,10.3176820889,50158,17.6918616255,5.046284929,Marshall,1379484.07,156.54608148,93741.74,10.6379641398,50158,17.7924693931,5.04962664548,64.0
56,2545,Johnson,IOWA CITY,52.0,105869.94,71.1491532258,7339.32,4.93233870968,52245,20.3363551267,5.14533602151,Johnson,515620.57,71.8334591808,34132.91,4.75521175815,52245,20.3267687792,5.15848007802,52.0
57,2548,Polk,ALTOONA,77.0,176266.68,119.179634888,12976.71,8.77397565923,50009,17.7152281142,4.6584989858,Polk,1022937.02,141.211626173,74206.95,10.2439191055,50009,18.0616196394,4.75867476532,77.0
58,2549,Warren,INDIANOLA,91.0,176720.07,150.017037351,12695.42,10.7770967742,50125,17.0333803258,4.95519524618,Warren,763968.94,147.143478428,53444.05,10.2935381356,50125,17.2394115163,5.03624807396,91.0
59,2550,Clarke,OSCEOLA,20.0,44836.7,53.7610311751,3308.0,3.96642685851,50213,16.0291389745,4.74473621103,Clarke,198057.28,59.548190018,14708.5,4.42227901383,50213,15.9703755612,4.72114552014,20.0
60,2551,Lucas,CHARITON,59.0,65830.25,87.4239707835,4754.69,6.31432934927,50049,17.4601745399,5.14487383798,Lucas,362538.52,97.6929452978,26353.1,7.10134734573,50049,17.6788410902,5.05449474535,59.0
61,2552,Linn,CEDAR RAPIDS,57.0,228680.53,91.7290533494,17402.33,6.98047733654,52404,18.2252441598,4.85467709587,Linn,1099923.33,108.65586585,81125.65,8.01399288748,52404,19.3819129488,5.12655833251,57.0
62,2553,Union,CRESTON,88.0,73810.68,95.3626356589,5566.93,7.19241602067,50801,16.1365054756,4.98148578811,Union,311535.51,105.248483108,23059.89,7.79050337838,50801,16.3731207368,5.09980067568,88.0
63,2554,Scott,DAVENPORT,82.0,54655.98,121.188425721,5094.9,11.2968957871,52802,11.7406567416,3.82977827051,Scott,226665.12,119.675353749,21079.05,11.1293822598,52802,11.7317312817,3.90625659979,82.0
64,2555,Lee,KEOKUK,56.0,156056.28,119.036064073,10901.76,8.31560640732,52632,18.0164763358,4.86823798627,Lee,708151.9,136.577029894,48463.01,9.34677145612,52632,18.0772250353,4.93873095468,56.0
65,2556,Emmet,ESTHERVILLE,32.0,80923.05,82.3225330621,5735.75,5.83494404883,51334,19.0386034007,5.37606307223,Emmet,414160.95,84.5398958971,30913.1,6.31008369055,51334,18.2372404475,5.24984282507,32.0
66,2558,Henry,MOUNT PLEASANT,44.0,167606.75,169.299747475,12488.32,12.6144646465,52641,17.5815553151,5.20275757576,Henry,698008.31,165.01378487,49160.56,11.6218817967,52641,18.1376677621,5.31038770686,44.0
67,2559,Monroe,ALBIA,68.0,25575.88,81.1932698413,1975.75,6.27222222222,52531,16.9319984883,5.06685714286,Monroe,111354.74,86.8601716069,8530.95,6.65440717629,52531,16.3551482059,4.8878549142,68.0
68,2560,Linn,MARION,57.0,211902.95,109.908169087,15312.92,7.94238589212,52302,17.8566889572,5.03824688797,Linn,1001421.04,117.002107723,67876.42,7.93041476808,52302,18.3999822242,5.54633368384,57.0
69,2561,Polk,DES MOINES,77.0,312502.67,130.372411348,20693.8,8.63320817689,50321,20.040369134,5.19874009178,Polk,1425848.35,139.816468915,91832.3,9.00493233967,50321,21.3273948836,5.49260345166,77.0
70,2562,Webster,FORT DODGE,94.0,85217.68,155.223460838,7577.71,13.8027504554,50501,13.6116319716,4.67704918033,Webster,386385.34,170.439056021,32734.2,14.4394353772,50501,13.824754763,4.64104102338,94.0
71,2564,Black Hawk,WATERLOO,7.0,89525.66,132.630607407,7221.8,10.698962963,50701,15.2641844797,4.74804444444,Black Hawk,472882.25,138.229245835,37670.48,11.0115404852,50701,15.7827459946,4.83654779304,7.0
72,2565,Clay,SPENCER,21.0,176252.03,81.3721283472,13210.5,6.09903047091,51301,18.0023475355,5.01734995383,Clay,772608.13,76.3522215634,57920.1,5.72389564186,51301,18.4572096317,5.0225407649,21.0
73,2566,Marion,KNOXVILLE,63.0,68258.49,116.681179487,5309.79,9.07656410256,50138,18.0344676435,4.54608547009,Marion,360053.46,109.638690621,25532.11,7.77469853837,50138,17.9982460777,4.51876979294,63.0
74,2567,Scott,DAVENPORT,82.0,88008.31,50.8718554913,7023.41,4.05977456647,52806,15.240118153,4.14760115607,Scott,464624.68,59.7664882943,37005.98,4.760223823,52806,15.4235885387,4.17894391562,82.0
75,2568,Linn,CEDAR RAPIDS,57.0,67219.54,89.2689774236,5762.98,7.65335989376,52402,15.4568045279,4.03775564409,Linn,278515.69,87.0089628241,24922.56,7.78586691659,52402,15.059241606,4.0323555139,57.0
76,2569,Linn,CEDAR RAPIDS,57.0,100722.77,74.5542339008,7522.48,5.56808290155,52402,16.9565941454,4.91774981495,Linn,434542.49,67.8866567724,32228.98,5.03499140759,52402,16.9267226661,4.94131854398,57.0
77,2571,Black Hawk,WATERLOO,7.0,147242.83,145.496867589,10307.22,10.185,50703,17.462814441,5.06398221344,Black Hawk,850796.35,176.221282104,56396.26,11.681081193,50703,17.4362368777,5.11315865783,7.0
78,2572,Black Hawk,CEDAR FALLS,7.0,227702.34,85.3457046477,15186.53,5.69210269865,50613,18.929831959,4.97435532234,Black Hawk,1036190.84,77.2873006638,69077.07,5.15231371672,50613,18.8239908283,5.03395763407,7.0
79,2573,Muscatine,MUSCATINE,70.0,286763.37,145.049757208,20060.99,10.1471876581,52761,20.0777080473,5.68157814871,Muscatine,1277942.84,147.04209412,87657.69,10.0860303763,52761,20.2059489381,5.71573006558,70.0
80,2575,Black Hawk,WATERLOO,7.0,59531.82,82.4540443213,4528.03,6.27150969529,50702,16.2632749637,4.81127423823,Black Hawk,253881.54,101.309473264,19909.31,7.94465682362,50702,15.6896963366,4.65733040702,7.0
81,2576,Buena Vista,STORM LAKE,11.0,122811.86,83.5454829932,9407.21,6.39946258503,50588,18.4656804341,5.3904829932,Buena Vista,546067.79,72.9159821071,39649.76,5.29439978635,50588,18.2339041936,5.28524903191,11.0
82,2578,Floyd,CHARLES CITY,34.0,156513.07,146.685164011,11604.39,10.8757169634,50616,15.9139869237,4.76558575445,Floyd,695175.71,156.254374017,52616.26,11.8265363003,50616,15.7782250188,4.82397167903,34.0
83,2579,Poweshiek,GRINNELL,79.0,55538.11,137.811687345,3942.5,9.78287841191,50112,15.9301784237,4.99811414392,Poweshiek,291872.86,91.2958586175,20144.06,6.300925868,50112,16.7729198505,4.99012824523,79.0
84,2582,Cerro Gordo,MASON CITY,17.0,143498.37,108.464376417,11768.14,8.89504157218,50401,16.4653142209,4.62065003779,Cerro Gordo,683488.25,108.662678855,54389.48,8.64697615262,50401,17.2076598742,4.80681399046,17.0
85,2584,Lee,FORT MADISON,56.0,84998.58,81.338354067,5955.13,5.69868899522,52627,18.4769952153,5.19951196172,Lee,447074.63,90.3181070707,29907.45,6.04190909091,52627,18.8882304233,5.41295757576,56.0
86,2585,Kossuth,ALGONA,55.0,138010.02,119.076807593,10506.17,9.06485763589,50511,17.3311410699,4.97848144953,Kossuth,663829.05,122.184621756,51477.29,9.47492913676,50511,17.0661262742,4.99380452789,55.0
87,2587,Polk,JOHNSTON,77.0,146424.29,57.8294984202,10029.9,3.96125592417,50131,19.3601574137,5.11875197472,Polk,712881.23,59.8959191732,47511.09,3.99185767098,50131,19.3327808541,5.11277348345,77.0
88,2588,Linn,CEDAR RAPIDS,57.0,175475.49,129.693636364,11626.23,8.59292682927,52403,19.4403894344,5.41688839616,Linn,853429.66,136.352398147,53777.79,8.59207381371,52403,23.8647402376,6.50850455344,57.0
89,2590,Linn,CEDAR RAPIDS,57.0,247716.78,96.9157981221,17073.31,6.67969874804,52402,19.6352020456,4.79075899844,Linn,1188676.91,107.290992869,79889.17,7.21086469898,52402,20.6751577929,5.01477660439,57.0
90,2591,Cass,ATLANTIC,15.0,130512.99,107.329761513,9246.15,7.60374177632,50022,17.1683502702,4.67754934211,Cass,588290.1,113.569517375,42441.25,8.19329150579,50022,17.5826875804,4.84808108108,15.0
91,2592,Marshall,MARSHALLTOWN,64.0,52054.1,102.468700787,4254.51,8.37501968504,50158,15.5111970379,4.51037401575,Marshall,183046.27,87.7498897411,16052.42,7.69531160115,50158,15.1520256613,4.46293384468,64.0
92,2593,Carroll,CARROLL,14.0,332692.67,169.395453157,23410.36,11.9197352342,51401,17.998811221,4.8841496945,Carroll,1638188.36,193.502050555,115435.18,13.6351500118,51401,18.1406134482,4.98428183322,14.0
93,2594,Woodbury,SIOUX CITY,97.0,135418.28,88.9154826001,9380.36,6.15913328956,51106,18.7846602883,5.08523309258,Woodbury,767444.33,104.699090041,51068.9,6.96710777626,51106,19.0820757487,5.19599590723,97.0
94,2595,Crawford,DENISON,24.0,163104.8,161.170750988,11887.5,11.746541502,51442,17.8292571287,4.56311264822,Crawford,818561.1,155.442669958,59129.22,11.2284884163,51442,18.1281036181,4.70618496012,24.0
95,2596,Wapello,OTTUMWA,90.0,45612.45,58.1050318471,3554.47,4.52798726115,52501,14.8836687898,4.01507006369,Wapello,251059.45,66.913499467,19118.18,5.09546375267,52501,15.0883979021,4.07285181237,90.0
96,2597,Cherokee,CHEROKEE,18.0,56995.82,162.381253561,4550.74,12.9650712251,51012,15.1115601682,4.84327635328,Cherokee,243317.52,146.488573149,19830.29,11.9387658037,51012,15.4076844127,4.95795304034,18.0
97,2599,Johnson,CORALVILLE,52.0,76623.64,185.529394673,4557.35,11.0347457627,52241,20.7698754756,5.78450363196,Johnson,76623.64,185.529394673,4557.35,11.0347457627,52241,20.7698754756,5.78450363196,52.0
98,2600,Mahaska,OSKALOOSA,62.0,39867.38,62.0021461897,3246.25,5.04860031104,52577,14.8563593276,4.40819595645,Mahaska,177137.55,74.8363117871,13980.15,5.90627376426,52577,15.001638401,4.51870722433,62.0
99,2601,Jefferson,FAIRFIELD,51.0,133081.37,125.076475564,9227.76,8.67270676692,52556,19.1781443564,5.34132518797,Jefferson,574524.82,137.347554387,38178.51,9.12706430791,52556,19.9947840164,5.55896963902,51.0
100,2602,Hamilton,WEBSTER CITY,40.0,108362.38,116.268648069,7919.95,8.49780042918,50595,17.9733799561,4.702027897,Hamilton,467641.91,103.78204838,34938.33,7.75373501997,50595,18.0661364477,4.75672880604,40.0
101,2603,Scott,BETTENDORF,82.0,271197.08,119.575432099,17244.04,7.60319223986,52722,20.4859739019,5.58559964727,Scott,1328081.99,119.722526819,84143.04,7.58523753719,52722,20.9728598211,5.70109618678,82.0
102,2604,Plymouth,LEMARS,75.0,134589.33,103.450676403,10274.31,7.89724058417,51031,19.3820853922,5.04428132206,Plymouth,658500.49,103.164732884,47471.98,7.43725207583,51031,18.6711003726,4.90322732258,75.0
103,2605,Linn,CEDAR RAPIDS,57.0,216171.01,133.769189356,17013.1,10.5279084158,52402,18.5795140853,4.87706064356,Linn,826411.3,124.440792049,65612.35,9.8798900768,52402,18.1073431004,4.69519048336,57.0
104,2606,Humboldt,HUMBOLDT,46.0,104354.49,111.370853789,7956.85,8.49183564568,50548,16.8767515373,4.76048025614,Humboldt,486835.97,121.830823323,37153.35,9.29763513514,50548,16.9102482244,4.90140890891,46.0
105,2607,Page,SHENANDOAH,73.0,105046.24,116.45924612,7267.66,8.05727272727,51601,18.0950824886,4.89705099778,Page,517690.14,134.047162092,35582.05,9.21337389953,51601,18.0391319385,4.91176333506,73.0
106,2609,Story,AMES,85.0,13677.13,57.4669327731,1062.3,4.46344537815,50010,16.9881802721,4.60432773109,Story,80555.09,62.8354836193,6646.85,5.18475039002,50010,17.2341119477,4.56961778471,85.0
107,2611,Wapello,OTTUMWA,90.0,89053.08,109.401818182,6458.3,7.93402948403,52501,18.894450392,4.73728501229,Wapello,463383.34,124.231458445,31910.44,8.55507774799,52501,19.0755782729,4.75665683646,90.0
108,2612,Dallas,PERRY,25.0,51427.05,71.6254178273,4146.5,5.77506963788,50220,15.297294734,4.56550139276,Dallas,230525.48,73.3223536896,18176.3,5.78126590331,50220,15.3811939598,4.5813326972,25.0
109,2613,Pottawattamie,COUNCIL BLUFFS,78.0,264408.55,126.693124102,17623.88,8.44459990417,51501,18.3310614461,4.84259702923,Pottawattamie,1005793.36,119.922899726,67691.67,8.0710230118,51501,18.4272332244,4.86329915345,78.0
110,2614,Scott,DAVENPORT,82.0,294990.21,123.117783806,20872.26,8.71129382304,52807,18.5527358594,5.0183639399,Scott,1611044.22,150.578953173,108327.41,10.1250032713,52807,inf,5.14211047761,82.0
111,2616,Clinton,CLINTON,23.0,358098.75,153.822487113,25893.49,11.1226331615,52732,18.2885997075,5.09323453608,Clinton,1578331.78,153.998612548,112940.41,11.0196516733,52732,18.6099407492,5.15185091228,23.0
112,2618,Linn,CEDAR RAPIDS,57.0,68077.3,105.54620155,6181.92,9.58437209302,52402,16.1431642673,4.16823255814,Linn,297636.91,96.6667456967,25175.96,8.17666774927,52402,16.431571011,4.29666774927,57.0
113,2619,Polk,WEST DES MOINES,77.0,313345.86,141.91388587,18726.05,8.4810009058,50266,20.6461606604,5.14270833333,Polk,1646447.23,160.144658107,96837.82,9.41910514541,50266,21.5415171479,5.57198813345,77.0
114,2620,Polk,WINDSOR HEIGHTS,77.0,163616.34,57.5911087645,11139.51,3.92098204857,50311,18.5517847086,4.94897571278,Polk,878833.37,73.4933408597,58096.76,4.85840107041,50311,19.0650642925,5.13803227965,77.0
115,2621,Woodbury,SIOUX CITY,97.0,203099.8,143.432062147,14808.05,10.4576624294,51105,18.3347202885,5.02361581921,Woodbury,841587.05,131.14961041,59766.56,9.31378525791,51105,19.0533333499,5.12201496026,97.0
116,2622,Johnson,IOWA CITY,52.0,104044.33,87.6531844987,7173.0,6.04296545914,52240,17.2074980944,5.03701769166,Johnson,750013.2,130.0074883,47871.59,8.29807418963,52240,19.2504307369,5.45127751777,52.0
117,2623,Woodbury,SIOUX CITY,97.0,202835.96,86.0568349597,13156.45,5.58186253712,51104,19.4660801665,5.16981332202,Woodbury,1052803.92,100.047887485,68471.98,6.50688776965,51104,19.5341635544,5.18048750356,97.0
118,2624,Dubuque,DUBUQUE,31.0,192934.41,125.690169381,14055.3,9.15654723127,52002,18.7251713975,5.04246254072,Dubuque,862281.55,132.556733282,62350.2,9.58496541122,52002,19.5654295821,5.18643812452,31.0
119,2625,Scott,DAVENPORT,82.0,447305.5,239.713558414,28717.67,15.3899624866,52804,19.0141431251,5.27644158628,Scott,1922777.34,196.402179775,121933.57,12.4549101124,52804,18.8181292256,5.18774361593,82.0
120,2626,Polk,DES MOINES,77.0,205170.43,112.176287589,14326.98,7.83323127392,50311,18.8062083106,4.87959540733,Polk,967141.62,118.857271722,65851.79,8.09288312646,50311,19.3653393067,4.97824505346,77.0
121,2627,Polk,DES MOINES,77.0,201282.29,127.879472681,12678.08,8.05468869123,50310,18.1015181219,4.12301143583,Polk,948926.7,138.367847769,59564.27,8.68537037037,50310,18.022720507,4.18446340041,77.0
122,2628,Hardin,ELDORA,42.0,36855.39,97.7596551724,3225.75,8.55636604775,50627,13.658165972,4.50710875332,Hardin,156957.12,97.9146101061,13380.75,8.34731752963,50627,13.8238130886,4.52127885215,42.0
